Date;PKod;Pgroup;Pname;Pquantity;pce_zn;pwa_zn;pce_sn;pwa_sn;pce_sb;pwa_sb;pudzsb;pmarza;pmarzajedn;pkwmarza;pudzmarza,,,,,,,,,,,,
01.01.2018;8596;WINE_ALCOHOL 18%;WINO MUSUJACE 0_75 BLU;1;20,99;20,99;26,01;26,01;31,99;31,99;0,04;19,3;5,02;5,02;0,5,
01.01.2018;17477;WINE_ALCOHOL 18%;WINO PORTA P/W CZERWONE 0_7 L;2;8,87;17,74;12,11;24,22;14,9;29,8;0,03;26,75;3,24;6,48;0,7,
01.01.2018;4852;WINE_ALCOHOL 18%;WINO REAL;1;8;8;10,26;10,26;12,62;12,62;0,01;22,03;2,26;2,26;0,2,,,
01.01.2018;5079;WINE_ALCOHOL 18%;WINO TOTINO 0_5 L GRANAT 14_5%;1;5,62;5,62;7,03;7,03;8,65;8,65;0,01;20,06;1,41;1,41;0,1,
01.01.2018;16907;WINE_ALCOHOL 18%;WINO WALDWEIN 0_75 L POZOMKA S?ODKIE;1;7,6;7,6;9,75;9,75;11,99;11,99;0,01;22,05;2,15;2,15;0,2,
01.01.2018;836;WINE_ALCOHOL 18%;WINO WALDWEIN 0_75L JAGOGA S?ODKIE;2;7,6;15,2;9,75;19,5;11,99;23,98;0,03;22,05;2,15;4,3;0,4,
01.01.2018;2367;SPICES;WIORKI KOKOSOWE 75 G;3;1,42;4,26;1,9;5,7;2,05;6,15;0,01;25,26;0,48;1,44;0,1,
01.01.2018;5917;ICE_CREAMS_FROZEN;WISNIE DRYLOWANE 450G ADMAT;1;6,49;6,49;8,52;8,52;8,95;8,95;0,01;23,83;2,03;2,03;0,2,
01.01.2018;504;CHEMISTRY;WKLADKI BELLA PANTY 20SZT;1;1,59;1,59;2,49;2,49;2,69;2,69;0;36,14;0,9;0,9;0,1,,
01.01.2018;8014;CHEMISTRY;WKLADKI HERBS 18 SZT;1;2,39;2,39;3,42;3,42;3,69;3,69;0;30,12;1,03;1,03;0,1,,
01.01.2018;8179;CHEMISTRY;WKLADKI INTIMA  BELLA 24;1;3,69;3,69;5,27;5,27;5,69;5,69;0,01;29,98;1,58;1,58;0,2,
01.01.2018;3689;CHEMISTRY;WKLADY DO ZNICZY  48 H;11;1,16;12,76;1,62;17,82;1,99;21,89;0,02;28,4;0,46;5,06;0,5,
01.01.2018;4001;ICE_CREAMS_FROZEN;WLOSZCZYZNA;2;2,88;5,76;4,12;8,24;4,33;8,66;0,01;30,1;1,24;2,48;0,3,
01.01.2018;2190;DRINK_JUICE;WODA 5 L N/G PRIMAVERA +1 L GRATIS;18;2,42;43,56;3,15;56,71;3,88;69,83;0,08;23,19;0,73;13,15;0,14,
01.01.2018;7071;CIGARETTES;WODA AQA 0_5 L GAZ;12;0,36;4,32;0,64;7,68;0,79;9,48;0,01;43,75;0,28;3,36;0,3,
01.01.2018;7070;CIGARETTES;WODA AQA 0_5 L N/G;15;0,36;5,4;0,64;9,6;0,79;11,85;0,01;43,75;0,28;4,2;0,4,
01.01.2018;7881;DRINK_JUICE;WODA AQA 0_5 L N/G CYTRYNA;1;0,55;0,55;0,8;0,8;0,99;0,99;0;31,25;0,25;0,25;0,,,
01.01.2018;7258;DRINK_JUICE;WODA AQA 0_5 L N/G TRUSK;1;0,55;0,55;0,8;0,8;0,99;0,99;0;31,25;0,25;0,25;0,,,
01.01.2018;7237;ICE_CREAMS_FROZEN;WODA AQA 0_7 L SPORT N/G;26;0,84;21,84;1,13;29,38;1,39;36,14;0,04;25,66;0,29;7,54;0,8,
01.01.2018;7133;ICE_CREAMS_FROZEN;WODA AQA 1_5 L GAZ;51;0,44;22,44;0,78;40;0,97;49,5;0,06;43,9;0,34;17,56;0,18,,
01.01.2018;7131;ICE_CREAMS_FROZEN;WODA AQA 1_5 L N/G;25;0,44;11;0,8;20;0,99;24,75;0,03;45;0,36;9;0,9,,,,,
01.01.2018;16128;DRINK_JUICE;WODA AQA 5 L N/G;2;1,29;2,58;2,07;4,14;2,55;5,1;0,01;37,68;0,78;1,56;0,2,
01.01.2018;3199;DRINK_JUICE;WODA CISOWIANKA 0_5 L LEKKI GAZ;2;0,73;1,46;1,05;2,1;1,29;2,58;0;30,48;0,32;0,64;0,1,,
01.01.2018;9662;DRINK_JUICE;WODA CISOWIANKA 0_5 N/G;22;0,73;16,06;1,05;23,1;1,29;28,38;0,03;30,48;0,32;7,04;0,7,
01.01.2018;6914;DRINK_JUICE;WODA CISOWIANKA 0_5L GAZ;4;0,73;2,92;1,01;4,04;1,24;4,96;0,01;27,72;0,28;1,12;0,1,
01.01.2018;11165;DRINK_JUICE;WODA CISOWIANKA 1_5 L GAZOWANA;11;0,84;9,25;1,37;15,07;1,69;18,59;0,02;38,62;0,53;5,82;0,6,
01.01.2018;7230;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;WODA CISOWIANKA 1_5 L N/GAZ.;18;0,95;17,1;1,37;24,66;1,69;30,42;0,03;30,66;0,42;7,56;0,8,
01.01.2018;13739;DRINK_JUICE;WODA DOBROWIANKA 1_5 N/G;7;0,96;6,75;1,29;9,03;1,59;11,13;0,01;25,25;0,33;2,28;0,2,
01.01.2018;16841;ICE_CREAMS_FROZEN;WODA DOBROWIANKA1_5 L GAZ LEKKI;1;0,97;0,97;1,29;1,29;1,59;1,59;0;24,81;0,32;0,32;0,,,
01.01.2018;7984;DRINK_JUICE;WODA JURAJSKA Z JODEM 1_5 L GAZ;1;0,86;0,86;1,23;1,23;1,51;1,51;0;30,08;0,37;0,37;0,,,
01.01.2018;8375;DRINK_JUICE;WODA KOKOSOWA 250 ML NATURALNA 100%;1;3,15;3,15;4,2;4,2;4,41;4,41;0;25;1,05;1,05;0,1,,,
01.01.2018;5282;DRINK_JUICE;WODA KROPLA BESKIDU 1_5L N/GAZ;4;0,92;3,68;1,46;5,84;1,79;7,16;0,01;36,99;0,54;2,16;0,2,
01.01.2018;15506;DRINK_JUICE;WODA MUSZYNIANKA 0_6 L PLUS;1;0,92;0,92;1,21;1,21;1,49;1,49;0;23,97;0,29;0,29;0,,,
01.01.2018;5158;DRINK_JUICE;WODA MUSZYNIANKA PLUS 0_6 L GAZ;2;0,92;1,84;1,26;2,52;1,55;3,1;0;26,98;0,34;0,68;0,1,,
01.01.2018;2520;DRINK_JUICE;WODA MUSZYNIANKA PLUS 1_5L N/G;84;1,29;108,36;1,78;149,52;2,19;183,96;0,21;27,53;0,49;41,16;0,43,
01.01.2018;18844;DRINK_JUICE;WODA NESTI 0_33 N/G;6;0,84;5,04;1,34;8,04;1,65;9,9;0,01;37,31;0,5;3;0,3,,
01.01.2018;9827;DRINK_JUICE;WODA NESTTLE 1_5 L GAZ;9;0,83;7,47;1,13;10,17;1,39;12,51;0,01;26,55;0,3;2,7;0,3,
01.01.2018;9826;DRINK_JUICE;WODA NESTTLE 1_5 N/G;2;0,83;1,66;1,13;2,26;1,39;2,78;0;26,55;0,3;0,6;0,1,,
01.01.2018;3041;DRINK_JUICE;WODA PIENINSKA  1_5 L  GAZ;2;1,02;2,04;1,5;3;1,85;3,7;0;32;0,48;0,96;0,1,,,,
01.01.2018;4124;DRINK_JUICE;WODA PRIMAVERA 1_5L GAZ;18;0,78;13,96;1,13;20,34;1,39;25,02;0,03;31,37;0,35;6,38;0,7,
01.01.2018;4125;DRINK_JUICE;WODA PRIMAVERA 1_5L N/GAZ;36;0,78;28,24;1,13;40,68;1,39;50,04;0,06;30,58;0,35;12,44;0,13,
01.01.2018;15310;DRINK_JUICE;WODA PRIMAWERA 1 L N/G;4;0,78;3,12;1,21;4,84;1,49;5,96;0,01;35,54;0,43;1,72;0,2,
01.01.2018;5076;DRINK_JUICE;WODA SKARB NATURY 1_5 GAZ;5;0,79;3,95;1,04;5,2;1,28;6,4;0,01;24,04;0,25;1,25;0,1,
01.01.2018;2942;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;WODA STAROPOLANKA 2000 N/GAZ.1_5L;5;1,16;5,8;1,62;8,1;1,99;9,95;0,01;28,4;0,46;2,3;0,2,
01.01.2018;8196;DRINK_JUICE;WODA USTRONIANKA 0_33L JUNIOR;9;0,99;8,91;1,42;12,78;1,75;15,75;0,02;30,28;0,43;3,87;0,4,
01.01.2018;8197;DRINK_JUICE;WODA USTRONIANKA 0_7 L Z MAGNEZEM SPORT;2;0,99;1,98;1,46;2,92;1,79;3,58;0;32,19;0,47;0,94;0,1,,
01.01.2018;2207;TABLETS;WODA UTLENIONA 100GR;1;0,99;0,99;1,66;1,66;1,79;1,79;0;40,36;0,67;0,67;0,1,,
01.01.2018;5546;DRINK_JUICE;WODA ZYWIEC 0_5L N/GAZ;11;0,81;8,9;1,37;15,07;1,69;18,59;0,02;40,94;0,56;6,17;0,6,
01.01.2018;3181;DRINK_JUICE;WODA ZYWIEC 1_5 L N/G CYTRYNA;4;1,89;7,56;2,59;10,36;3,19;12,76;0,01;27,03;0,7;2,8;0,3,
01.01.2018;7653;DRINK_JUICE;WODA ZYWIEC 1_5 L N/G JABLKO;11;1,99;21,89;2,59;28,49;3,19;35,09;0,04;23,17;0,6;6,6;0,7,
01.01.2018;5565;DRINK_JUICE;WODA ZYWIEC 1_5 L N/GAZ TRUSKA;3;1,99;5,97;2,59;7,77;3,19;9,57;0,01;23,17;0,6;1,8;0,2,
01.01.2018;17073;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;WODA ZYWIEC 1_5 N/G MALINA N/GAZ.;5;1,69;8,45;2,59;12,95;3,19;15,95;0,02;34,75;0,9;4,5;0,5,
01.01.2018;336;DRINK_JUICE;WODA ZYWIEC 1_5L GAZ;44;1,13;49,85;1,62;71,28;1,99;87,56;0,1;30,06;0,49;21,43;0,22,
01.01.2018;2303;DRINK_JUICE;WODA ZYWIEC 1_5L NIE/GAZ;41;1,14;46,55;1,62;66,42;1,99;81,59;0,09;29,92;0,48;19,87;0,21,
01.01.2018;677;DRINK_JUICE;WODA ZYWIEC 5L;6;3,15;18,87;5,11;30,66;6,29;37,74;0,04;38,45;1,97;11,79;0,12,
01.01.2018;10630;DRINK_JUICE;WODA ZYWIEC DELIKATNIE GAZOWANA 1_5L;12;1,15;13,8;1,78;21,36;2,19;26,28;0,03;35,39;0,63;7,56;0,8,
01.01.2018;6933;VODKA_ALCOHOL;WODKA 1906 0_1 ML;173;3,16;546,68;4,06;702,38;4,99;863,27;0,97;22,17;0,9;155,7;1,61,
01.01.2018;6785;VODKA_ALCOHOL;WODKA 1906 0_2L;52;5,57;289,64;7,95;413,4;9,78;508,56;0,57;29,94;2,38;123,76;1,28,
01.01.2018;1024;VODKA_ALCOHOL;WODKA ABSOLWENT 0_2L;1;6,55;6,55;8,28;8,28;10,19;10,19;0,01;20,89;1,73;1,73;0,2,
01.01.2018;10552;VODKA_ALCOHOL;WODKA BARMANSKA WISN.0_5 L 21%;2;5,51;11,02;7,6;15,2;9,35;18,7;0,02;27,5;2,09;4,18;0,4,
01.01.2018;3715;VODKA_ALCOHOL;WODKA CZYSTA DE LUXE 0_2 L;1;6,73;6,73;8,82;8,82;10,85;10,85;0,01;23,7;2,09;2,09;0,2,
01.01.2018;3716;VODKA_ALCOHOL;WODKA CZYSTA DE LUXE 0_5 L;2;14;28;17,74;35,48;21,82;43,64;0,05;21,08;3,74;7,48;0,8,,,
01.01.2018;3708;VODKA_ALCOHOL;WODKA CZYSTA ZOLADKOWA 0_1 ML;7;3,72;26,04;4,87;34,09;5,99;41,93;0,05;23,61;1,15;8,05;0,8,
01.01.2018;3925;VODKA_ALCOHOL;WODKA FINLANDIA 0_5L  40%;1;22,2;22,2;29,18;29,18;35,89;35,89;0,04;23,92;6,98;6,98;0,7,
01.01.2018;12405;VODKA_ALCOHOL;WODKA KRUPNIK PREMIUM 0_2L;38;6,5;246,82;8,61;327,18;10,59;402,42;0,45;24,56;2,11;80,36;0,83,
01.01.2018;10512;VODKA_ALCOHOL;WODKA KRUPNIK PREMIUM 0_5 L;21;13,39;281,19;16,98;356,58;20,89;438,69;0,49;21,14;3,59;75,39;0,78,
01.01.2018;11577;VODKA_ALCOHOL;WODKA KRUPNIK PREMIUM 0_7 L;4;20,77;83,08;16,74;66,94;20,59;82,34;0,09;-24,11;-4,04;-16,14;-0,17,
01.01.2018;1740;VODKA_ALCOHOL;WODKA LUKSUSOWA 0_2L;4;7,38;29,52;9,75;39;11,99;47,96;0,05;24,31;2,37;9,48;0,1,,
01.01.2018;1034;VODKA_ALCOHOL;WODKA LUKSUSOWA 0_5L 40%;1;16,74;16,74;21,13;21,13;25,99;25,99;0,03;20,78;4,39;4,39;0,5,
01.01.2018;1020;VODKA_ALCOHOL;WODKA SOBIESKI 0_5L 40%;3;14,44;43,32;18,69;56,07;22,99;68,97;0,08;22,74;4,25;12,75;0,13,
01.01.2018;8105;VODKA_ALCOHOL;WODKA STOCK 0_7L;2;24,99;49,98;32,51;65,02;39,99;79,98;0,09;23,13;7,52;15,04;0,16,
01.01.2018;8544;VODKA_ALCOHOL;WODKA WYBOROWA 0_2 PORZECZKA 30%;2;7,07;14,14;9,1;18,2;11,19;22,38;0,03;22,31;2,03;4,06;0,4,
01.01.2018;8547;VODKA_ALCOHOL;WODKA WYBOROWA 0_2 WISNIA 30%;3;7,07;21,21;9,1;27,3;11,19;33,57;0,04;22,31;2,03;6,09;0,6,
01.01.2018;2948;VODKA_ALCOHOL;WODKA WYBOROWA 0_5 L;3;16,74;50,22;21,13;63,39;25,99;77,97;0,09;20,78;4,39;13,17;0,14,
01.01.2018;2174;VODKA_ALCOHOL;WODKA WYBOROWA 0_7L;4;24,62;98,48;30,07;120,28;36,99;147,96;0,17;18,12;5,45;21,8;0,23,
01.01.2018;7385;VODKA_ALCOHOL;WODKA WYBOROWA 40% 0_2L BUT.;7;6,98;48,86;9,18;64,26;11,29;79,03;0,09;23,97;2,2;15,4;0,16,
01.01.2018;5020;VODKA_ALCOHOL;WODKA ZUBR  0_2 L 40%;4;5,48;21,92;7,31;29,24;8,99;35,96;0,04;25,03;1,83;7,32;0,8,
01.01.2018;3717;VODKA_ALCOHOL;WODKA ZUBR 0_5 L;9;12,3;110,7;15,44;138,96;18,99;170,91;0,19;20,34;3,14;28,26;0,29,
01.01.2018;8091;VODKA_ALCOHOL;WODKA ZUBR 0_9;70;2,75;192,5;3,24;226,8;3,99;279,3;0,31;15,12;0,49;34,3;0,35,
01.01.2018;13080;VODKA_ALCOHOL;WODKA ZUBROWKA BIALA 0_2L;19;6,59;125,21;8,69;165,11;10,69;203,11;0,23;24,17;2,1;39,9;0,41,
01.01.2018;8528;VODKA_ALCOHOL;WODKA ZUBROWKA CZARNA 0_7 L;1;29,54;29,54;36,58;36,58;44,99;44,99;0,05;19,25;7,04;7,04;0,7,
01.01.2018;12737;VODKA_ALCOHOL;WODKA ZUBRÓWKA BIALA 0_1;22;3,75;82,5;4,79;105,38;5,89;129,58;0,15;21,71;1,04;22,88;0,24,
01.01.2018;12886;VODKA_ALCOHOL;WODKA ZUBRÓWKA BIA?A 0_5 L;35;13,89;486,15;16,98;594,3;20,89;731,15;0,82;18,2;3,09;108,15;1,12,
01.01.2018;16869;VODKA_ALCOHOL;WODKA ZUBRÓWKA BIA?A 0_7 L;6;22,12;132,74;26,82;160,92;32,99;197,94;0,22;17,51;4,7;28,18;0,29,
01.01.2018;6992;CHEMISTRY;WORECZKI SNIADANIOWE 100 SZT;4;1,11;4,44;1,6;6,4;1,97;7,88;0,01;30,63;0,49;1,96;0,2,
01.01.2018;1120;GENERAL;WORKI NA SMIECI 35L*26SZT;1;2,15;2,15;3,21;3,21;3,95;3,95;0;33,02;1,06;1,06;0,1,,
01.01.2018;7907;CHEMISTRY;WORKI NA SMIECI 60 L 16 SZT;14;2,16;30,24;2,97;41,58;3,66;51,17;0,06;27,27;0,81;11,34;0,12,
01.01.2018;17007;CHEMISTRY;WORKI NA ?MIE?I 35L TOP 30SZT;3;1,4;4,2;2;6;2,46;7,38;0,01;30;0,6;1,8;0,2,,,,
01.01.2018;8489;CHEWING_GUM_LOLIPOPS;ZABAWKA UFO Z CUKIERKAMI;1;5,05;5,05;6,5;6,5;7,99;7,99;0,01;22,31;1,45;1,45;0,1,
01.01.2018;1209;CIGARETTES;ZAPALKI;14;0,08;1,12;0,16;2,24;0,2;2,8;0;50;0,08;1,12;0,1,,,
01.01.2018;15507;CHEMISTRY;ZAPALKI;26;0,08;2,08;0,16;4,16;0,2;5,2;0,01;50;0,08;2,08;0,2,,
01.01.2018;3436;CIGARETTES;ZAPALNICZKA KOLOR;32;0,92;29,44;1,36;43,52;1,67;53,44;0,06;32,35;0,44;14,08;0,15,
01.01.2018;12495;CHEMISTRY;ZAPALNICZKA SPARK;3;2,1;6,3;2,84;8,52;3,49;10,47;0,01;26,06;0,74;2,22;0,2,
01.01.2018;8058;SWEETS;ZAPALNICZKA ZABAWKA;2;1,92;3,84;2,75;5,5;3,38;6,76;0,01;30,18;0,83;1,66;0,2,
01.01.2018;9718;OCCASIONAL;ZAPALNICZKA ZAROWA;8;1,8;14,4;2,43;19,44;2,99;23,92;0,03;25,93;0,63;5,04;0,5,
01.01.2018;8120;ICE_CREAMS_FROZEN;ZAPIEKANKA SZYN+PIECZ 200 G;1;1,88;1,88;2,85;2,85;2,99;2,99;0;34,04;0,97;0,97;0,1,,
01.01.2018;5792;ICE_CREAMS_FROZEN;ZAPIEKANKA Z PIECZAR_235 G;2;2,55;5,1;3,5;7;3,68;7,36;0,01;27,14;0,95;1,9;0,2,,
01.01.2018;18972;ICE_CREAMS_FROZEN;ZAPIEKANKA Z SZYNKA 190 G;10;2,46;24,6;3,42;34,2;3,59;35,9;0,04;28,07;0,96;9,6;0,1,
01.01.2018;12833;GENERAL_FOOD;ZAPRAWA CYTRYNOWA 500G;1;1,46;1,46;2,03;2,03;2,19;2,19;0;28,08;0,57;0,57;0,1,,
01.01.2018;8112;SWEETS;ZARODKI PRZENNE 150 G;1;2,2;2,2;3,15;3,15;3,31;3,31;0;30,16;0,95;0,95;0,1,,
01.01.2018;16717;OCCASIONAL;ZAROWKA 60 W;2;1,16;2,32;1,34;2,67;1,65;3,29;0;13,11;0,18;0,35;0,,,
01.01.2018;16163;CHEMISTRY;ZAROWKA 75;1;1,34;1,34;1,84;1,84;2,26;2,26;0;27,17;0,5;0,5;0,1,,
01.01.2018;17979;DRINK_JUICE;ZBYSZKO 3 CYTRYNY  1_5  GAZ;4;1,78;7,12;2,43;9,72;2,99;11,96;0,01;26,75;0,65;2,6;0,3,
01.01.2018;333;DRINK_JUICE;ZBYSZKO 3 LIMONKI 1_5L GAZ;6;1,68;10,08;2,43;14,58;2,99;17,94;0,02;30,86;0,75;4,5;0,5,
01.01.2018;2019;DRINK_JUICE;ZBYSZKO 3 POM.CZERWONE GAZ 1_5  L;14;1,65;23,1;2,43;34,02;2,99;41,86;0,05;32,1;0,78;10,92;0,11,
01.01.2018;17980;DRINK_JUICE;ZBYSZKO 3 POMARANCZ 1_5 GAZ;53;1,67;88,53;2,43;128,79;2,99;158,47;0,18;31,26;0,76;40,26;0,42,
01.01.2018;12195;DRINK_JUICE;ZBYSZKO MAXER 2 L GAZ COLA;1;0,9;0,9;1,29;1,29;1,59;1,59;0;30,23;0,39;0,39;0,,,
01.01.2018;14065;CHEMISTRY;ZEL DO WLOSOW BIALY 150ML STYLE & A;2;1,15;2,3;1,62;3,24;1,99;3,98;0;29,01;0,47;0,94;0,1,,
01.01.2018;676;GENERAL_FOOD;ZELATYNA SPOZYWCZA 50G CYKORIA;6;2,41;14,46;3,35;20,1;3,62;21,72;0,02;28,06;0,94;5,64;0,6,
01.01.2018;6868;GENERAL_FOOD;ZELATYNA Z PRZYPR.CYKORIA;3;1,42;4,26;2,03;6,09;2,19;6,57;0,01;30,05;0,61;1,83;0,2,
01.01.2018;1764;CHEWING_GUM_LOLIPOPS;ZELKI CYMES  80 G BOBO MISKI;4;0,84;3,36;1,29;5,16;1,59;6,36;0,01;34,88;0,45;1,8;0,2,
01.01.2018;4607;CHEWING_GUM_LOLIPOPS;ZELKI CYMES 80 G DZDZOWNICE;4;0,84;3,36;1,29;5,16;1,59;6,36;0,01;34,88;0,45;1,8;0,2,
01.01.2018;5283;SWEETS;ZELKI JUMI 100 G;10;1,07;10,7;1,54;15,4;1,89;18,9;0,02;30,52;0,47;4,7;0,5,
01.01.2018;14740;SWEETS;ZELKI KABLE DLUGIE;8;0,55;4,4;0,8;6,4;0,99;7,92;0,01;31,25;0,25;2;0,2,,
01.01.2018;1498;CHEWING_GUM_LOLIPOPS;ZELKI KROKODYLE/MISKI NA SZT;3;0,21;0,63;0,69;2,07;0,85;2,55;0;69,57;0,48;1,44;0,1,,
01.01.2018;19277;CHEWING_GUM_LOLIPOPS;ZELKI MASKI/KABLE;10;0,12;1,2;0,34;3,4;0,42;4,2;0;64,71;0,22;2,2;0,2,,
01.01.2018;8331;PET'S FOOD;ZELKI NIM 2 HEROS 90 G;5;2;10;3,24;16,2;3,99;19,95;0,02;38,27;1,24;6,2;0,6,,,
01.01.2018;3022;SWEETS;ZELKI NIM 2SOKKI  90 G;16;1,95;31,2;3,24;51,84;3,99;63,84;0,07;39,81;1,29;20,64;0,21,
01.01.2018;12988;CHEWING_GUM_LOLIPOPS;ZELKI PAKOWANE;8;0,82;6,56;1,08;8,64;1,33;10,64;0,01;24,07;0,26;2,08;0,2,
01.01.2018;5740;CHEWING_GUM_LOLIPOPS;ZELKI TRI;2;2,68;5,36;3,24;6,48;3,99;7,98;0,01;17,28;0,56;1,12;0,1,
01.01.2018;791;SWEETS;ZELKI Z WITAM.NIM2 100G;5;2,38;11,9;3,24;16,2;3,99;19,95;0,02;26,54;0,86;4,3;0,4,
01.01.2018;17900;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;ZEST.SW.KINDER CHOCOLATE 200G;1;6,01;6,01;7,31;7,31;8,99;8,99;0,01;17,78;1,3;1,3;0,1,
01.01.2018;4147;COOKIES_BULK;ZESTAW SW BUT;1;10,5;10,5;7,32;7,32;9;9;0,01;-43,44;-3,18;-3,18;-0,3,,,
01.01.2018;4735;GENERAL_FOOD;ZESTAW SW Z KUBKIEM;1;8,88;8,88;5,41;5,41;6,66;6,66;0,01;-64,14;-3,47;-3,47;-0,4,
01.01.2018;8117;CHEMISTRY;ZESZYT KRATKA 32;1;0,49;0,49;0,8;0,8;0,99;0,99;0;38,75;0,31;0,31;0,,,
01.01.2018;1895;GENERAL;ZESZYT W KRATKE 16;1;0,65;0,65;0,89;0,89;1,09;1,09;0;26,97;0,24;0,24;0,,,
01.01.2018;6700;ARTICLE_OF_HOUSEHOLD;ZESZYT W LINIE 32 K;1;0,49;0,49;0,8;0,8;0,99;0,99;0;38,75;0,31;0,31;0,,,
01.01.2018;6577;GENERAL;ZIOLA MA?GOSI 60 G;1;1,4;1,4;1,84;1,84;1,99;1,99;0;23,91;0,44;0,44;0,,,
01.01.2018;15441;CHEMISTRY;ZMYWACZ DO PAZNOKCI Z WIES 50 ML;6;1,16;6,96;1,62;9,72;1,99;11,94;0,01;28,4;0,46;2,76;0,3,
01.01.2018;8584;CHEMISTRY;ZMYWAK KUCHENNY MALY 1 SZT;1;0,22;0,22;0,2;0,2;0,25;0,25;0;-10;-0,02;-0,02;0,,,,
01.01.2018;8582;CHEMISTRY;ZMYWAK KUCZENNY Z UCHWYTEM;7;0,59;4,13;0,99;6,93;1,22;8,54;0,01;40,4;0,4;2,8;0,3,
01.01.2018;8103;CHEMISTRY;ZNICZ CZERWONY;5;2,96;14,8;4,23;21,15;5,2;26;0,03;30,02;1,27;6,35;0,7,,
01.01.2018;8314;CHEMISTRY;ZNICZ CZERWONY SERCE;3;3,92;11,76;4,29;12,87;5,28;15,84;0,02;8,62;0,37;1,11;0,1,
01.01.2018;8172;CHEMISTRY;ZNICZ KWIAT;1;4,76;4,76;6,5;6,5;7,99;7,99;0,01;26,77;1,74;1,74;0,2,
01.01.2018;8170;CHEMISTRY;ZNICZ KWIAT;1;4,24;4,24;6,5;6,5;7,99;7,99;0,01;34,77;2,26;2,26;0,2,
01.01.2018;8174;CHEMISTRY;ZNICZ KWIAT;1;4,24;4,24;6,5;6,5;7,99;7,99;0,01;34,77;2,26;2,26;0,2,
01.01.2018;7229;TABLETS;ZOOT SEREK HOMOG.140 G;10;0,88;8,8;1,23;12,32;1,3;12,96;0,01;28,57;0,35;3,52;0,4,
01.01.2018;7823;DAIRY_CHESSE;ZOTT JOGURT PRIMO NATURAL+OWOCE 125 G;8;1,49;11,92;1,07;8,55;1,12;8,99;0,01;-39,42;-0,42;-3,37;-0,3,
01.01.2018;7827;DAIRY_CHESSE;ZOTT JOGURTPRIMA NAT+OWOCE 125 G;7;1,49;10,43;1,9;13,3;1,99;13,93;0,02;21,58;0,41;2,87;0,3,
01.01.2018;1881;GENERAL;ZUPA 9 WARZYW 450 G;1;3,52;3,52;4,75;4,75;4,99;4,99;0,01;25,89;1,23;1,23;0,1,
01.01.2018;13505;ICE_CREAMS_FROZEN;ZUPA KALAFIOROWA 450 G;3;3,04;9,12;4,51;13,53;4,74;14,22;0,02;32,59;1,47;4,41;0,5,
01.01.2018;7789;ICE_CREAMS_FROZEN;ZUPA OGORKOWA;1;3,12;3,12;4,36;4,36;4,58;4,58;0,01;28,44;1,24;1,24;0,1,
01.01.2018;18870;GENERAL_FOOD;ZUPA PIECZARKOWA NORDIS;2;4,24;8,48;5,58;11,16;5,86;11,72;0,01;24,01;1,34;2,68;0,3,
01.01.2018;8927;GENERAL_FOOD;ZUPA VIFON KURCZAK PIECZ.LAGODNY;11;0,92;10,12;1,51;16,61;1,59;17,49;0,02;39,07;0,59;6,49;0,7,
01.01.2018;1346;GENERAL_FOOD;ZUPA VIFON KURCZAK ZLOTY;5;0,92;4,6;1,51;7,55;1,59;7,95;0,01;39,07;0,59;2,95;0,3,
01.01.2018;4595;ICE_CREAMS_FROZEN;ZUPA WEGIERSKA  450 G;2;3,89;7,78;5,32;10,64;5,59;11,18;0,01;26,88;1,43;2,86;0,3,
01.01.2018;9252;ICE_CREAMS_FROZEN;ZUPA WIOSENNA 450G NORDIS;2;1,97;3,94;2,85;5,7;2,99;5,98;0,01;30,88;0,88;1,76;0,2,
01.01.2018;13297;CHEMISTRY;ZYLETKI WILKINSON 1 SZT;2;0,49;0,98;0,72;1,44;0,89;1,78;0;31,94;0,23;0,46;0,,,
01.02.2018;5307;CHEMISTRY; PATYCZKI BELLA 200;3;1,77;5,31;2,57;7,71;2,78;8,34;0,01;31,13;0,8;2,4;0,3,
01.02.2018;5986;CHEMISTRY;ACE 1 L;2;3,2;6,4;5,68;11,36;6,99;13,98;0,02;43,66;2,48;4,96;0,5,
01.02.2018;5966;CHEMISTRY;AJAX  PROSZEK DO CZYSZCZENIA 450 G;1;3,99;3,99;5,76;5,76;7,09;7,09;0,01;30,73;1,77;1,77;0,2,
01.02.2018;1144;DAIRY_CHESSE;ALMETTE SMIETANKOWY 150G;22;2,71;59,62;3,8;83,6;3,99;87,78;0,11;28,68;1,09;23,98;0,25,
01.02.2018;3818;DAIRY_CHESSE;ALMETTE Z CHRZANEM;2;2,68;5,36;3,8;7,6;3,99;7,98;0,01;29,47;1,12;2,24;0,2,
01.02.2018;16494;GENERAL_FOOD;AMINO BLYSK  BARSZCZ CZERWONY;7;1,01;7,07;1,4;9,82;1,48;10,34;0,01;28;0,39;2,75;0,3,,
01.02.2018;3067;GENERAL_FOOD;AMINO BLYSK GULASZOWA 61G;2;0,92;1,83;1,51;3,02;1,59;3,18;0;39,4;0,6;1,19;0,1,,
01.02.2018;17427;OILS;AMINO BLYSK OGORKOWA;6;0,92;5,52;1,51;9,06;1,59;9,54;0,01;39,07;0,59;3,54;0,4,
